DENOM_CIA,CNPJ_CIA,ANO,ROA,LC,CTPT,ME,ML,Macro
RNI NEGÓCIOS IMOBILIÁRIOS S.A.,67.010.660/0001-24,2012,0.06264983468054577,2.1287113689883714,0.7338303749058389,4.558406482106685,3.79729912221472,
RODOVIAS DO BRASIL HOLDING S.A.,41.508.382/0001-46,2012,,,,,,
ROMI S.A.,56.720.428/0001-63,2012,,,,,,
RUMO S.A.,02.387.241/0001-60,2012,0.026879765674907914,2.977183211804559,1.1002115255243654,3.7556750574193134,2.1889902502467415,
SAFIRA HOLDING S.A.,13.522.948/0001-59,2012,,,,,,
SANSUY S.A. INDUSTRIA DE PLASTICOS,14.807.945/0001-24,2012,-0.1718530175466205,2.223375435982527,-2.0346079577462497,-0.0022976641909933358,-0.24503332061839478,
SANTOS BRASIL PARTICIPACOES S.A.,02.762.121/0001-04,2012,0.1284582227438922,0.6727798806457849,0.5366348625649334,0.5149887621674422,0.2787147509058859,
SAO MARTINHO S.A.,51.466.860/0001-56,2012,0.03303089816410078,1.414866113963112,0.8931938807059691,0.4350207132072821,0.10979777631123665,
SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL,60.500.139/0001-26,2012,0.10437533375439471,2.4425878566707855,0.43020136309713036,0.2282115504828648,0.16374027785455797,
SCHULZ S.A.,84.693.183/0001-68,2012,0.05360153940764546,1.696154658373169,1.7188026459810593,0.1740949266051474,0.07153992913600436,
SENIOR SOLUTION S.A.,04.065.791/0001-99,2012,0.18240012268235814,2.3949917008068926,1.3393898361397683,0.24396029882331807,0.17942645644063238,
SER EDUCACIONAL S.A.,04.986.320/0001-13,2012,0.17739797524563816,0.6064515310652764,0.8745593373883784,0.4914440550172297,0.3783995523223279,
SIDERURGICA J. L. ALIPERTI S.A.,61.156.931/0001-78,2012,0.04089527408337379,1.4224835993779383,0.31063872902650563,0.5216986980781153,0.4555004477509127,
SINQIA S.A.,04.065.791/0001-99,2012,,,,,,
SLC AGRICOLA S.A.,89.096.457/0001-55,2012,0.013478857595630734,1.3606204982240928,0.4516096732900061,0.1856975093724739,0.06063465492110573,
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,07.594.978/0001-78,2012,,,,,,
SONDOTECNICA ENGENHARIA SOLOS S.A.,33.386.210/0001-19,2012,0.46622895228131567,2.8465149873600577,0.5334582644713822,0.862148636321008,0.8814677772757112,
SPRINGS GLOBAL PARTICIPACOES S.A.,07.718.269/0001-57,2012,-0.11419097456090357,2923.5,0.03627304648490771,-inf,-inf,
STATKRAFT ENERGIAS RENOVAVEIS S.A.,00.622.416/0001-41,2012,-0.03645278846941283,0.4903101883081989,0.2813538868719786,-1.2961340697010093,-6.103408874500095,
SUL 116 PARTICIPACOES S.A.,01.957.772/0001-89,2012,0.010138740661686232,2083.5,0.00015248551387618176,-inf,inf,
SUZANO HOLDING S.A.,60.651.809/0001-05,2012,-0.01007928158332029,1.615711252653928,0.5136874244397653,-inf,-inf,
SUZANO S.A.,16.404.287/0001-55,2012,-0.007257370838236971,2.27042205498452,1.2809612874949623,0.23869196396961645,-0.03653144073594829,
T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,2012,-0.010545594295265607,1.656609008892062,0.5827386495925495,-0.03483039386300045,-0.014443406276522602,
TAURUS ARMAS S.A.,92.781.335/0001-02,2012,-0.14116193336809893,0.6937091407164319,3.114991574982654,0.18542897709477377,-0.30591631344872944,
TC S.A.,26.345.998/0001-50,2012,,,,,,
TECHNOS S.A.,09.295.063/0001-97,2012,0.15248341692282802,1.6190514212711593,0.03071233790438075,inf,inf,
TECNISA S.A.,08.065.557/0001-12,2012,-0.07259561117344247,0.1170024492054322,0.7930484667168712,-inf,-inf,
TEGMA GESTAO LOGISTICA S.A.,02.351.144/0001-18,2012,0.09608699661141974,1.2477419907609044,1.045964760036221,0.1412885926446266,0.07283816972769235,
TEGRA INCORPORADORA S.A.,30.213.493/0001-09,2012,,,,,,
TEKNO S.A. - INDUSTRIA E COMERCIO,33.467.572/0001-34,2012,0.08777258343218096,12.274886084822993,0.08894212504637058,0.1775175234109588,0.17014217632410156,
TELEFÔNICA BRASIL S.A,02.558.157/0001-62,2012,0.07734255308836248,1.102371714717423,0.2887421129998532,0.5960688136902735,0.3456792662824607,
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,40.337.136/0001-06,2012,,,,,,
TIM S.A.,02.421.421/0001-11,2012,,,,,,
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,2012,0.07257041497577894,6.406404100918809,0.9815185479601771,1.2468634010840467,0.7815722658063626,
TREVISA INVESTIMENTOS S.A.,92.660.570/0001-26,2012,0.04487866435646539,0.49950980392156863,0.21166191371882775,2.851674641148325,2.680023923444976,
TRISUL S.A.,08.811.643/0001-27,2012,0.026915581915572043,0.13922627457955908,1.0827180673348753,7.820028583095141,2.7832788893425886,
TRÊS TENTOS AGROINDUSTRIAL S/A,94.813.102/0001-70,2012,,,,,,
UNICASA INDÚSTRIA DE MÓVEIS S.A.,90.441.460/0001-48,2012,0.15376031566011109,2.9353850799059678,0.23449781659388647,0.20051102021535852,0.15088694930235722,
UNIFIQUE TELECOMUNICAÇÕES S.A.,02.255.187/0001-08,2012,,,,,,
UNIPAR CARBOCLORO S.A.,33.958.695/0001-78,2012,0.06095269424190843,2.519113292156697,0.5645972624822169,inf,inf,
USINAS SID DE MINAS GERAIS S.A.-USIMINAS,60.894.730/0001-05,2012,-0.021558320019507096,1.2428827927558546,0.7862709350776043,0.06879446622829138,-0.05603210184730351,
VALE S.A.,33.592.510/0001-54,2012,0.04048015706691666,1.5162271176845865,0.5779174488521716,0.3630174508699159,0.16949180107866949,
VALID SOLUÇÕES S.A.,33.113.309/0001-47,2012,0.11644345195967301,1.1424443416604282,0.7232563630722276,0.26342544751491714,0.17138737957931932,
VESTE S.A. ESTILO,49.669.856/0001-43,2012,,,,,,
VITTIA S.A.,45.365.558/0001-09,2012,,,,,,
VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,67.571.414/0001-41,2012,-0.23528790521379955,0.15428902206932493,2.341967593103226,-26.21354355881712,-33.669694107389375,
VIVER INCORPORADORA E CONSTRUTORA S.A.,67.571.414/0001-41,2012,,,,,,
VULCABRAS S.A.,50.926.955/0001-42,2012,-5.357489519369596,0.0014875921292852796,9.473128074330479,-inf,-inf,
WEG S.A.,84.429.695/0001-11,2012,0.15790304779488315,9.87428945732303,0.023142345645657553,inf,inf,
WETZEL S.A.,84.683.671/0001-94,2012,,,,,,
WETZEL S.A. EM RECUPERAÇÃO JUDICIAL,84.683.671/0001-94,2012,-0.07713146833623716,0.8693674756353907,-14.476137392879536,0.08281419071531375,-0.07836514723339881,
WHIRLPOOL S.A.,59.105.999/0001-86,2012,0.10583808318421857,1.2958049609088143,1.8229884128479792,0.1403030790255183,0.09566060930430928,
WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,33.228.024/0001-51,2012,0.06622468405896928,9.411487992077246,0.06236215990974968,inf,inf,
XP INVESTIMENTOS S.A.,16.838.421/0001-26,2012,,,,,,
YBYRÁ CAPITAL S.A.,02.217.319/0001-07,2012,,,,,,
YBYRÁ S.A.,02.217.319/0001-07,2012,-0.8760484622553588,58.63756281407035,0.017349796750182542,-inf,-inf,
YDUQS PARTICIPACOES S.A.,08.807.432/0001-10,2012,0.10770755063444026,4.490509683013777,0.44035019482769594,inf,inf,
AES BRASIL ENERGIA S.A.,37.663.076/0001-07,2013,,,,,,
AES BRASIL OPERAÇÕES S.A.,00.194.724/0001-13,2013,,,,,,
AGROGALAXY PARTICIPAÇÕES S.A.,21.240.146/0001-84,2013,,,,,,
ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,42.771.949/0001-35,2013,,,,,,
ALLIED TECNOLOGIA S.A.,20.247.322/0001-47,2013,,,,,,
ALMEIDA JUNIOR SHOPPING CENTERS S.A.,82.120.676/0001-83,2013,,,,,,
ALPARGATAS S.A.,61.079.117/0001-05,2013,0.10522762473358838,2.6345469363562275,0.6059840246482463,0.1291109746190882,0.12284717956846505,
ALPHAVILLE S.A.,16.811.931/0001-00,2013,,,,,,
ALUPAR INVESTIMENTO S/A,08.364.948/0001-38,2013,0.08525934665415946,2.5808482246460898,0.32475386187273064,inf,inf,
AMBEV S.A.,07.526.557/0001-00,2013,0.21728243440248185,0.15583083848749166,0.024371750286621155,inf,inf,
ANEMUS WIND HOLDING S.A.,38.482.780/0001-26,2013,,,,,,
ANIMA HOLDING S.A.,09.288.252/0001-32,2013,0.06181085170390733,12.08641900306795,0.2841957364742107,19.339823008849557,16.97345132743363,
AREZZO INDÚSTRIA E COMÉRCIO S.A.,16.590.234/0001-76,2013,0.1737641378356459,4.835769898616479,0.23650936172362994,0.17053003950238782,0.13036377572077118,
"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",00.242.184/0001-04,2013,,,,,,
ASA BRANCA HOLDING S.A.,09.359.927/0001-97,2013,,,,,,
ATACADÃO S.A.,75.315.333/0001-09,2013,,,,,,
ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,00.359.742/0001-08,2013,-3.0111317254174397,0.07707707707707707,-1.0776097912167026,-inf,-inf,
AURA ALMAS MINERAÇÃO S.A.,08.213.823/0001-07,2013,,,,,,
AUREN ENERGIA S.A.,28.594.234/0001-23,2013,,,,,,
AZEVEDO E TRAVASSOS S.A.,61.351.532/0001-68,2013,0.0764649643468908,2.1815084586466167,1.511492959155599,0.09004632879404745,0.21558332163414293,
AZUL S.A.,09.305.994/0001-29,2013,,,,,,
"B3 S.A. - BRASIL, BOLSA, BALCÃO",09.346.601/0001-25,2013,0.04237717755324105,1.8027615623066828,0.3234228861314601,0.7740160249811269,0.5154435370103478,
BAHEMA EDUCAÇÃO S.A.,45.987.245/0001-92,2013,-0.05820633441002406,7.77,0.13946594866981202,-inf,-inf,
BAUMER S.A.,61.374.161/0001-30,2013,0.1208521672097831,2.1713572124756335,0.6708282715922895,0.21133364874099775,0.14504547127161857,
BEMOBI MOBILE TECH S.A.,09.042.817/0001-05,2013,,,,,,
BIOMM S.A.,04.752.991/0001-10,2013,-0.07290081314954125,9.120557628117023,0.26663361974003086,-28.055118110236222,-39.60236220472441,
BLAU FARMACÊUTICA S.A.,58.430.828/0001-60,2013,,,,,,
BOA SAFRA SEMENTES S.A.,10.807.374/0001-77,2013,,,,,,
BOMBRIL S.A.,50.564.053/0001-03,2013,-0.13342532152558345,0.8929599398560842,-10.320373300610328,0.06628974735308166,-0.1342537555387442,
BR MALLS PARTICIPACOES S.A.,06.977.745/0001-91,2013,0.057801566571644106,0.2128702695068387,0.33886161635981465,9.971615349784923,6.414138555580711,
BR PROPERTIES S.A.,06.977.751/0001-49,2013,0.0072511779746876155,1.1482058243048558,0.46304507151940655,2.5213405831969973,0.6508998171494562,
BRADESPAR S.A.,03.847.461/0001-92,2013,-0.004569835027509145,26.177641323130093,0.1556036073929972,inf,-inf,
BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,07.628.528/0001-59,2013,0.0408407853395698,2.3438533557217727,0.19831000792183787,0.30961550862013376,0.16839890028079185,
BRASKEM S.A.,42.150.391/0001-70,2013,0.013113234150870384,0.9502926804093387,4.118969829226759,0.1462583609465269,0.021650088839370855,
BRAZILIAN FINANCE E REAL ESTATE S.A.,02.762.113/0001-50,2013,0.5607662232887197,2.5096724020608536,0.35659763147555706,inf,inf,
BRB BCO DE BRASILIA S.A.,00.000.208/0001-00,2013,0.0,0.7713817335759008,72648.5294117647,0.14715881936265723,0.0,
BRF S.A.,01.838.723/0001-27,2013,0.03356575848431627,1.1250688912830096,1.159811917663176,0.11242541130818651,0.03740807394420946,
BRISANET PARTICIPAÇÕES S.A.,19.796.586/0001-70,2013,,,,,,
BRQ SOLUCOES EM INFORMATICA S.A.,36.542.025/0001-64,2013,,,,,,
CAMBUCI S.A.,61.088.894/0001-08,2013,0.0013255747828420164,1.2027819289573514,13.08841119386143,0.12621659266997476,0.0014407591190040915,
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,2013,,,,,,
CCR S.A.,02.846.056/0001-97,2013,0.3031899917071351,3.8044161305309907,0.27127704724025425,11.557703538302988,11.504388526279628,
CEMIG GERACAO E TRANSMISSAO S.A.,06.981.176/0001-58,2013,0.17292288840165654,1.076510499500345,1.7457384855690028,0.565854909262363,0.3463341474616138,
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,2013,-0.06670708708213853,3.1956022171329095,0.5578942835544389,-2.3848591219789372,-2.116204254448239,
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,2013,0.09039324611903651,1.4971139443977641,0.029303912771314763,inf,inf,
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2013,,,,,,
CIA BRASILEIRA DE DISTRIBUICAO,47.508.411/0001-56,2013,0.04737964556255437,0.7009531810719952,1.3424686207911052,0.0988906310792718,0.04877296371793272,
CIA CELG DE PARTICIPACOES - CELGPAR,08.560.444/0001-93,2013,0.04550239719946222,2.518372008101409e-05,-1.1498335462604565,inf,inf,
CIA ENERGETICA DE MINAS GERAIS - CEMIG,17.155.730/0001-64,2013,0.21965635479102516,1.334779281449972,0.1180649510058942,9756.507788161995,9669.330218068535,
CIA FERRO LIGAS DA BAHIA - FERBASA,15.141.799/0001-03,2013,0.053409320519883764,5.910576426901946,0.13337605936392033,0.16887029749016116,0.09186615193051062,
CIA FIACAO TECIDOS CEDRO CACHOEIRA,17.245.234/0001-00,2013,0.023283087175502266,0.7633806744616856,0.8378073338949141,0.07748263726264235,0.03480308849308836,
CIA INDUSTRIAL CATAGUASES,19.526.748/0001-50,2013,0.019926740472166592,2.629603647842862,0.8277405834966253,0.07298857854624527,0.02825279202820529,
CIA MELHORAMENTOS DE SAO PAULO,60.730.348/0001-66,2013,-0.0044344399944131,0.11089447166816205,0.8631015563820864,-0.3361889927310488,-1.772066458982347,
CIA PARANAENSE DE ENERGIA - COPEL,76.483.817/0001-20,2013,0.07411080303010202,0.4830844178901845,0.14394089036741486,inf,inf,
CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,17.281.106/0001-03,2013,0.04439315119093608,1.1804822262043901,0.7717191217604062,0.31036809878707383,0.113005536206619,
CIA SIDERURGICA NACIONAL,33.042.730/0001-04,2013,0.010454582349062552,0.7771122341146062,5.013555863779353,0.40052025089607024,0.03654312418890274,
CIA TECIDOS NORTE DE MINAS COTEMINAS,22.677.520/0001-76,2013,-0.01846836028741542,0.23941205291523762,0.08277877733957703,-inf,-inf,
CIA TECIDOS SANTANENSE,21.255.567/0001-89,2013,0.0850410771885801,2.295709919546946,0.5272226708758535,0.1573589167716055,0.09186410312999001,
CLEAR SALE S.A.,03.802.115/0001-98,2013,,,,,,
COGNA EDUCAÇÃO S.A.,02.800.026/0001-40,2013,0.19464276563484384,0.5203807232326092,0.013462843430434083,inf,inf,
COMPANHIA BRASILEIRA DE ALUMÍNIO,61.409.892/0001-73,2013,,,,,,
CONSERVAS ODERICH S.A.,97.191.902/0001-94,2013,0.042102866251102954,1.490698632862462,2.2401848214038678,0.11681559116815592,0.044819760448197604,
CONSTRUTORA ADOLPHO LINDENBERG S.A.,61.022.042/0001-18,2013,0.9056931768796176,0.18065235572902147,1.0630603705917514,2.3474756690997567,2.852189781021898,
CONSTRUTORA TENDA S.A.,71.476.527/0001-35,2013,-0.0234796011829922,0.538238195768521,2.2453175046133578,-0.12439873355489568,-0.17880867632888242,
COSAN S.A.,50.746.577/0001-15,2013,0.025581504734092226,0.37724018892839184,0.7460537284307737,inf,inf,
CPFL ENERGIA S.A.,02.429.144/0001-93,2013,0.1117330295044787,37.19822683533355,0.19446634981510982,607.5664038811401,568.477258944815,
CPFL ENERGIAS RENOVÁVEIS S.A.,08.439.659/0001-50,2013,-0.010516955233604951,0.8419463139649276,0.46579176463887917,0.8697227125625184,-1.0103523095027949,
CPFL GERACAO DE ENERGIA S.A.,03.953.509/0001-47,2013,0.04190145962995282,4.9112641652985225,1.7008606725235293,1.012961831203387,0.4078227221888369,
CRUZEIRO DO SUL EDUCACIONAL S.A.,62.984.091/0001-02,2013,,,,,,
CSN MINERAÇÃO S.A.,08.902.291/0001-15,2013,,,,,,
CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,06.981.381/0001-13,2013,,,,,,
CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,02.998.611/0001-04,2013,0.004836104082668125,2.165506106006214,0.34364014512522983,-0.28309303301367617,0.03882223451932842,
CURY CONSTRUTORA E INCORPORADORA S.A.,08.797.760/0001-83,2013,,,,,,
CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,10.760.260/0001-19,2013,0.054035014720503954,1.0610297142185572,5.534837691799381,0.4860814491736435,0.18663123945121238,
CVLB BRASIL S.A.,16.233.389/0001-55,2013,,,,,,
CYRELA BRAZIL REALTY S.A.EMPREEND E PART,73.178.600/0001-18,2013,0.0904190398826064,0.34749463782722173,0.4556128197813763,106.30504473161034,89.31809145129225,
D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,12.108.897/0001-50,2013,,,,,,
DESKTOP S.A.,08.170.849/0001-15,2013,,,,,,
DEXCO S.A.,97.837.181/0001-47,2013,,,,,,
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,2013,0.0293060086457647,1.866655823376954,0.6543537549100625,0.20575895373070005,0.07377567309253691,
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,2013,0.09164226463876837,1.5583073027233578,1.2125700170099352,0.05041266815164347,0.032474950415618056,
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,2013,0.1176876800214543,1.240527667639211,0.31651828998362336,72.61954261954261,67.77457677457677,
DOTZ S.A.,18.174.270/0001-84,2013,,,,,,
DURATEX S.A.,97.837.181/0001-47,2013,0.07070275618632119,1.8479138775690347,0.6846722970534971,0.2774484652788183,0.14399340187181453,
ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.,08.873.873/0001-10,2013,0.2666981607875298,11.893930503944194,1.0654764275402002,4.378595575334845,3.7879584064358767,
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,2013,0.1665231014441071,0.663133848479016,0.15308522806797395,inf,inf,
EDP - ENERGIAS DO BRASIL S.A.,03.983.431/0001-03,2013,0.0646248985957936,1.5814600385570377,0.27144655501805404,458.1421370967742,378.7983870967742,
ELECTRO ACO ALTONA S.A.,82.643.537/0001-34,2013,0.035172619093053255,1.8075057546859585,2.7963199072732543,0.15522030571680445,0.051096954475141794,
ELETROMIDIA S.A.,09.347.516/0001-81,2013,,,,,,
ELETRORIVER S.A.,01.968.293/0001-68,2013,,,,,,
EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.,02.302.101/0001-42,2013,0.057606296012340776,2.514728154700498,0.4163741481201404,0.12809463061493306,0.3234076978126264,
EMBRAER S.A.,07.689.002/0001-89,2013,0.03787300224027066,1.85926479487665,1.4807893438102366,0.14949176751054002,0.07293385920480618,
EMPREENDIMENTOS PAGUE MENOS S.A.,06.626.253/0001-51,2013,0.0689509986152317,1.8062234815630933,3.0180089601604623,0.0733247357557134,0.030543085283260774,
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,2013,0.07979250180759848,21.235023041474655,9.007673957071169e-05,inf,inf,
ENERGISA S.A.,00.864.214/0001-06,2013,0.08063345158392929,3.5539668700959024,0.38128654776681115,5.253097640599496,3.7349940644012465,
ENEVA S.A,04.423.567/0001-21,2013,-0.19832869842813056,0.08939247219954304,0.9248601413755907,-inf,-inf,
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,2013,0.14112971620005443,1.0114950088763424,0.8979895634942766,0.7079334457819505,0.40959285196426665,
ENJOEI S.A.,16.922.038/0001-51,2013,,,,,,
ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,09.527.023/0001-23,2013,,,,,,
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,2013,0.02870782778398423,18.322412570243877,0.015592736812460256,4.470997679814385,79.62529002320186,
EUCATEX S.A. INDUSTRIA E COMERCIO,56.643.018/0001-66,2013,0.06912597976830949,0.1477085017397111,0.128166063606932,0.6081106050016468,0.713871416062147,
EVEN CONSTRUTORA E INCORPORADORA S.A.,43.470.988/0001-65,2013,0.09763254385916473,0.18198938336413178,0.4573496807110868,4.735008658531674,3.797484327386466,
EZ TEC EMPREEND. E PARTICIPACOES S.A.,08.312.229/0001-73,2013,0.24023313790384968,0.34802525801438955,0.16072845942566083,inf,inf,
FLEURY S.A.,60.840.055/0001-31,2013,0.019056229950099063,4.058088737992329,0.8996413924417107,0.16788665478711698,0.03707134944853465,
FOZ DO RIO CLARO ENERGIA S.A.,07.823.262/0001-03,2013,,,,,,
FRAS-LE S.A.,88.610.126/0001-29,2013,0.04845888087762143,3.2375955424240477,1.0901851659606576,0.16206153091891037,0.07721379475410216,
GAFISA S.A.,01.545.826/0001-07,2013,0.1271313114584715,1.720081192779887,1.1384503955841998,0.30954953764049087,0.6666730712476329,
GERDAU S.A.,33.611.500/0001-19,2013,0.04364007718000404,1.2052385979511904,0.19617167680007688,1.2837849267726356,0.8532091013654203,
GETNINJAS S.A.,14.127.813/0001-51,2013,,,,,,
GOL LINHAS AEREAS INTELIGENTES S.A.,06.164.253/0001-87,2013,-0.3168888404422576,4.294262778892692,2.8616494040797265,-inf,-inf,
GRAZZIOTIN S.A.,92.012.467/0001-70,2013,0.10212512221269872,2.164531259975755,0.3865885663441181,0.17506968238598744,0.14891487062049538,
GRENDENE S.A.,89.850.341/0001-60,2013,0.18971552298671765,7.556151248312604,0.10893060433806595,0.19804051777252354,0.20374968218452144,
GRUPO DE MODA SOMA S.A.,10.285.590/0001-08,2013,,,,,,
GRUPO MATEUS S.A.,24.990.777/0001-09,2013,,,,,,
GUARARAPES CONFECCOES S.A.,08.402.943/0001-52,2013,0.13117433251681535,3.408600745049343,0.13331869982323144,0.520538960308834,0.46363021052654785,
HAGA S.A. INDUSTRIA E COMERCIO,30.540.991/0001-66,2013,0.06766746070426605,1.0437181415360448,-1.4931137755389936,0.3838178489047215,0.1152720925845828,
HELBOR EMPREENDIMENTOS S.A.,49.263.189/0001-02,2013,0.18664543192146826,0.436100580270793,0.34523378050482023,15.250556077307102,15.032425485640848,
HIDROVIAS DO BRASIL S.A.,12.648.327/0001-53,2013,-0.05526161642565354,6.039854378233378,0.020320478751881074,-inf,-inf,
HMOBI PARTICIPAÇÕES S.A.,40.159.947/0001-64,2013,,,,,,
HYPERA S.A.,02.932.074/0001-91,2013,0.02128807612500992,1.5708230489127442,0.7036513129686941,0.22858561766583851,0.05932659112553027,
IGUA SANEAMENTO S.A.,08.159.965/0001-33,2013,0.047761802890658726,3.237723977568048,0.6885352257072374,2.5916140763718043,2.1540271686811425,
IGUATEMI EMPRESA DE SHOPPING CENTERS S.A,51.218.147/0001-93,2013,0.045977606859486805,3.6156880138125485,0.7357724754494398,1.5080001936181313,0.9930028558674361,
INDUSTRIAS ROMI S.A.,56.720.428/0001-63,2013,0.0010080838725781986,1.737698358404304,1.0888319822286672,0.10580177068225517,0.0025187383058578655,
INFRACOMMERCE CXAAS S.A.,38.456.921/0001-36,2013,,,,,,
INTER CONSTRUTORA E INCORPORADORA S.A.,09.611.768/0001-76,2013,,,,,,
INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,17.314.329/0001-20,2013,0.06751469472276171,1.3184948830693801,1.4652795393435138,0.22660721927382985,0.09599607910550936,
INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR,03.758.318/0001-24,2013,0.024282832700056583,3.6727281003208994,0.011218435623250112,inf,inf,
IOCHPE MAXION S.A.,61.156.113/0001-75,2013,0.050715901447464684,1.5665489444129215,1.7504260569118675,0.18477192025437553,0.08732572435198734,
IRANI PAPEL E EMBALAGEM S.A.,92.791.243/0001-03,2013,0.04740189008426549,0.970066750104297,1.9126762236573411,0.2621918260582413,0.1171569351628966,
IRB - BRASIL RESSEGUROS S.A.,33.376.989/0001-91,2013,,,,,,
JALLES MACHADO S.A.,02.635.522/0001-95,2013,,,,,,
JBS S.A.,02.916.265/0001-60,2013,0.01988368016961215,1.4104076892526836,1.1235842383317478,0.1600005339447,0.04418902500505936,
JHSF PARTICIPACOES S.A.,08.294.224/0001-65,2013,0.10328045688395063,8.564333382767314,0.3756581945788005,inf,inf,
JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP,87.456.562/0001-22,2013,0.017100365787511923,1.6303835473486858,2.115890226202403,0.06977726180064261,0.019919760713874423,
JSL S.A.,52.548.435/0001-79,2013,0.01858540049616674,1.4321294345249098,3.962764022995416,0.19863485383252374,0.03200010121312132,
KARSTEN S.A.,82.640.558/0001-04,2013,-0.11017689294474725,1.0935332555252417,-258.3686943620178,0.035886480684444416,-0.13364427491058098,
KEPLER WEBER S.A.,91.983.056/0001-69,2013,0.1368768157151107,0.219380103316114,0.24608741986695304,inf,inf,
