DENOM_CIA,CNPJ_CIA,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,indice
MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,1.204384308849692,1.018698166509362,0.8775140363890749,0.7446553881303378,0.17496953929583395,0.2732628016021908,0.028235279156126728,0.13310504859573147,0.5038492239683037,1.0144994119026332,1.311973530438478,LC
MOVIDA PARTICIPACOES SA,21.314.559/0001-66,,,0.41893362350380847,0.1855779427359491,0.4651478352090674,6.321441312879058,1.29627373823781,1.3784736867688265,1.4643333591271377,3.526638590369095,0.2611402312595353,LC
MPM CORPÓREOS S.A.,26.659.061/0001-59,,,,,,,,1.2828630419821059,0.5328874944958168,0.11843370735058392,2.8526966699793355,LC
MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,1.6686745734100814,2.0385201916824194,1.7279685418724506,1.838228592146386,2.0584130220557473,2.1375756503361343,2.4249493236445,2.2963443950790947,2.185637548832561,2.075424191689749,1.7838486446816675,LC
MULTILASER INDUSTRIAL S.A.,59.717.553/0001-02,,,,,,2.151678844963311,,,1.8235860327885554,2.466181723960274,1.8363321275908369,LC
MUNDIAL S.A. - PRODUTOS DE CONSUMO,88.610.191/0001-54,0.39931971510721065,0.3222430838248733,0.35672808845948695,0.36096257562179745,0.3099902195236399,0.19737008237221196,0.21922156711284785,0.20412279155663768,0.2322185313095003,0.12281615920866623,0.6072081988992218,LC
MÉLIUZ S.A.,14.110.585/0001-07,,,,,,,,1.7955214122262178,18.44235392495035,9.537019725897173,6.6622444954195466,LC
NATURA &CO HOLDING S.A.,32.785.497/0001-97,,,,,,,,0.9901548440621039,1.7453437649011885,2.049911340221612,0.9390531310616734,LC
NATURA COSMETICOS S.A.,71.673.990/0001-77,1.2176164189446965,1.336929502700411,1.1443768152107714,1.2545383724930914,0.8623706292299127,0.737913899736161,1.1596360013619273,1.4579113112689088,0.8877813103351019,1.3239423902408545,1.1478647776475546,LC
NEOENERGIA S.A.,01.083.200/0001-18,16.654434267476937,5.431484437350359,3.1582358165545914,0.4678497552391917,0.9001927361207648,1.4260795039860767,0.512563904751837,2.1428327246025245,1.359918200408998,1.0098478066248882,1.616425571628558,LC
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,51.128.999/0001-90,0.5454996964847415,0.697727680977187,0.7223358978556228,0.6958610336693116,0.8529382387214915,0.7284928793415525,1.79203125,1.989702903443619,2.7230743300185405,2.2175740210124166,2.033578673697316,LC
OCEÂNICA ENGENHARIA E CONSULTORIA S.A.,29.980.141/0001-08,,,,,,,,,,0.5360105407071057,0.828555076118033,LC
ODONTOPREV S.A.,58.119.199/0001-51,1.605059861820935,1.618027394899244,1.5298756181875321,1.68509396914446,1.8719276842700192,1.4496391096313772,1.3081575987187368,1.6424964788656446,1.84063136153436,0.9354673184423383,0.6265681807111004,LC
OMEGA ENERGIA S.A.,42.500.384/0001-51,,,,,,,,,,0.5293005671077504,9.694023730110995,LC
OSX BRASIL S.A.,09.112.685/0001-32,12.058418604651163,0.01744071341198753,0.005666659436479188,0.001965364019596673,0.0024141171702773616,0.0016281524771413348,0.00402845422280947,0.0040354604732947465,0.0013613526489188684,0.004533081706962237,0.031925620156982026,LC
PADTEC HOLDING S.A.,02.365.069/0001-44,4.020560325350203,3.9815602836879433,3.638,1.920964125560538,24.616906474820144,0.6902050113895216,3.1818181818181817,4.097989949748744,0.8299319727891157,7.601593625498008,1.6268894192521877,LC
PBG S/A,83.475.913/0001-91,1.096853563298105,1.2320505770819719,1.0927054466028236,1.4644828494147497,1.340082968659095,1.2914711106260108,1.4244324329975588,1.4141437525783245,1.230379092157915,1.1955850937574175,1.276271427960728,LC
PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,18.328.118/0001-09,,,,,,,,1.1574152686937766,1.3545661154814324,2.016356439530243,1.4708194648246902,LC
PETRO RIO S.A.,10.629.105/0001-68,30.112668559261888,1.6105202918594115,5.090357698289269,6.546196596040292,16.198900310781735,33.772543505009665,3.7154544824239064,,,,,LC
PETROLEO BRASILEIRO S.A. PETROBRAS,33.000.167/0001-01,1.4147470356486866,0.8572313244148367,0.7585054265509281,0.7834237555464764,0.7164179104477612,0.6188302511355134,0.5202851999956886,0.5218593890828945,0.4425854011715922,0.6317109215560633,0.6603021166119245,LC
PETRORECÔNCAVO S.A.,03.342.704/0001-30,,,,,,,,,1.1872122639817284,4.7254475084663765,5.968457031591997,LC
PETTENATI S.A. INDUSTRIA TEXTIL,88.613.658/0001-10,2.367319922590434,1.3659785448719057,1.6097169871524355,1.5622038459183818,1.4962048135166475,1.5179664790822858,1.543000442505112,1.7743607928324319,1.6326331538166055,1.6422099707481077,1.6352644112369243,LC
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,24.230.275/0001-80,,,,,,,,,0.09129696292525129,0.14537686310552939,0.3149895220932982,LC
PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,51.928.174/0001-50,0.0010176390773405698,0.002221673660824488,0.0001936858415649816,0.14285714285714285,0.0001408014418067641,0.00010870352924124937,3.1720542024761847e-05,1.3142857142857143,983.15625,274.1111111111111,98.45405405405405,LC
POSITIVO TECNOLOGIA S.A.,81.243.735/0001-48,1.3857134847089625,1.5037286593360764,1.926018733500595,1.4326848286254157,1.3496704361685359,1.2900038924912893,1.2662098531921293,1.2260085802447893,1.5815071794014703,1.6407628333297042,1.8299540769909008,LC
PRINER SERVIÇOS INDUSTRIAIS S.A.,18.593.815/0001-97,,,,,1.1546372179856343,0.8429027113237639,0.8495448122495309,1.1431426572827592,3.205688214065334,2.002398774238923,1.3848037241668143,LC
PRIO S.A.,10.629.105/0001-68,,,,,,,,1.2694453052370622,2.8415361670395227,0.924497708847374,0.9785291717666259,LC
PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,02.291.077/0001-93,0.3718907987866532,0.5099337748344371,0.540592962039346,0.7469335054874112,0.986312084473993,1.3370660694288914,2.698856416772554,1.9923136049192929,2.635897435897436,1.2023809523809523,2.345665378244064,LC
PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,45.453.214/0001-51,1.9326159101920275,2.187359498196094,1.7840198592243495,1.5153559463560176,1.7080635635973753,1.2555788846722713,1.5227512520755202,1.4452864797382747,1.5653757815910492,1.5370091680258677,1.5246561569440182,LC
QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,11.992.680/0001-93,9.82635342185904,29.59881756756757,1.2615917231994558,0.8511407642420566,3.4003945854113007,4.990997393982469,12.13739763421292,2.175311396170292,0.8556653740459312,0.22868593198785694,1.7520771333539813,LC
QUALITY SOFTWARE S.A.,35.791.391/0001-94,2.497131814088386,2.424644588994349,2.748656217991908,0.8098220152502302,1.2921924540122802,0.9573259718691995,0.7236568349626515,1.0620582134771162,0.8641622287743709,0.8652246135850632,1.189675157549761,LC
RAIA DROGASIL S.A.,61.585.865/0001-51,1.9621349371464052,1.8662426814012494,1.7598768675738206,1.6330759979538678,1.574314163367658,1.5839140439279322,1.5543659336393356,1.4002265151626632,1.4609580301606129,1.2951295593095713,1.5042204692129866,LC
RAIZEN ENERGIA S.A.,08.070.508/0001-78,,1.3414979961057183,1.8143137174552078,1.7614877432028588,1.1933821885952607,1.8092152097907914,1.1450907460337916,1.1069382235751615,0.9279665989573959,0.9311936701322947,1.321510134875924,LC
RANDON S.A. IMPLEMENTOS E PARTICIPACOES,89.086.144/0001-16,1.775672169370482,2.6050755567536803,2.998446511074842,1.927151794385347,2.0914492453940623,1.7872973855364807,2.1310257624474724,2.8234061519299574,1.8427565501498557,1.6506778816822283,2.268835234510891,LC
RECRUSUL S.A.,91.333.666/0001-17,0.5453886254066554,0.37910868779992773,0.04367869461395596,0.01566736527384913,0.014254232545123828,0.03180537494581708,0.7163481754894173,0.7781701444622793,1.168217514683561,1.6218915311217679,1.4451181911613566,LC
REDE ENERGIA PARTICIPAÇÕES S.A.,61.584.140/0001-49,0.08001771602603659,0.07715814835015275,0.13145928001780968,1.231022882456783,2.4995399070127857,2.659074011490368,3.1895760690034867,14.517095523440254,28.195292281148586,36.66301683281582,50.6621511785424,LC
REFINARIA DE PETROLEOS MANGUINHOS S.A.,33.412.081/0001-96,0.12990789482224804,0.08384920358906586,0.20509664725821053,0.16554733494803212,0.22971121661397756,0.3373979834768735,0.4350169701540782,0.49263550521296495,0.5176264268298519,0.5524397073269254,0.5242771320004616,LC
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.,49.669.856/0001-43,1.946902996155018,1.9120020679457013,1.206201476414201,0.95085210383777,0.6773291632165832,0.9179084292318285,0.8351489758399802,,,,,LC
RIO ENERGY PARTICIPAÇÕES S.A.,38.126.888/0001-86,,,,,,,,,0.36447275300778487,0.4326892129905346,0.1163670568075194,LC
RIO PARANAPANEMA ENERGIA S.A.,02.998.301/0001-81,0.5100940831107582,1.0487613776766282,0.7878201333299014,0.8219899124360368,0.7200381149364036,0.6877535362153661,0.8006247794916918,0.7378253998535068,0.6580199139953409,0.3911449808195442,0.3912949185691514,LC
RNI NEGÓCIOS IMOBILIÁRIOS S.A.,67.010.660/0001-24,2.1287113689883714,1.4344799021734842,1.6494693421561466,1.2451437191414436,1.9131724444085718,1.3293898825615849,3.9902649584423933,2.6902292768959435,1.00781021631102,1.2373758923443012,0.4305655715252039,LC
RODOVIAS DO BRASIL HOLDING S.A.,41.508.382/0001-46,,,,,,,,,,2.8017241379310347,22.702462380300958,LC
ROMI S.A.,56.720.428/0001-63,,,,,,,2.06017404540248,2.1392043522611357,1.7613689971229518,1.9723627500005412,2.4344526884936175,LC
RUMO S.A.,02.387.241/0001-60,2.977183211804559,0.9168927955073888,0.02780031054676195,0.18033090901309798,0.2985282032263022,0.9932846455899088,0.81534186571761,1.1777612602959222,2.485542254036989,1.5266158595915447,2.903773164176652,LC
SAFIRA HOLDING S.A.,13.522.948/0001-59,,,,,,,,,,1.8354430379746836,10.029013539651837,LC
SANSUY S.A. INDUSTRIA DE PLASTICOS,14.807.945/0001-24,2.223375435982527,2.231193832398157,2.29710240152436,1.6521397634702992,1.2760451227604512,0.9201068768931628,0.6257947026005078,0.5062080722061773,0.5178857544714386,0.7063741247414717,0.8406554145620303,LC
SANTOS BRASIL PARTICIPACOES S.A.,02.762.121/0001-04,0.6727798806457849,0.7183641779245895,0.8959807630530856,1.0898545446755639,0.8141711670179136,1.071753214011246,1.1570752794713417,2.294718879843851,4.496757884992813,2.260022319146761,1.110099408082925,LC
SAO MARTINHO S.A.,51.466.860/0001-56,1.414866113963112,1.6215483894327962,1.2007319880813623,1.196537461601355,1.2786595607181483,1.1020299791837627,1.9248750015990743,2.545888357338587,1.963283032671238,1.6680910752101956,2.471146322697401,LC
SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL,60.500.139/0001-26,2.4425878566707855,2.1134662537101563,3.172289003370858,1.0153431728061335,0.6311362593668757,1.2397810843167436,0.9636181156693012,2.231618946624249,0.8023645787458925,3.3549115543846444,0.11322101090188305,LC
SCHULZ S.A.,84.693.183/0001-68,1.696154658373169,2.723884482593025,2.355659562326123,2.805770754673006,2.343991385976436,2.799379177125621,2.4540971227502024,2.3086013960187612,2.1966285403322034,2.980990294647527,2.2935280270071643,LC
SENIOR SOLUTION S.A.,04.065.791/0001-99,2.3949917008068926,5.715840960236642,3.6037724741738577,7.046567716300529,,0.8031269787151137,,,,,,LC
SER EDUCACIONAL S.A.,04.986.320/0001-13,0.6064515310652764,2.867202184914451,1.596795190418708,2.9752154560858743,2.373611679499015,5.730010313601487,3.576615947557853,1.3717375675929109,1.976718899702486,0.8708274819904305,0.9271969027533201,LC
SIDERURGICA J. L. ALIPERTI S.A.,61.156.931/0001-78,1.4224835993779383,1.2479854524709406,0.3346440397350993,3.2639442231075697,1.0413542926239419,0.9268129515654269,0.6077654516640254,0.48229498101200863,0.17482675080286214,0.20869297163995068,1.1529214425496226,LC
SINQIA S.A.,04.065.791/0001-99,,,,,0.9143923789907312,,0.5166585930351472,9.807739689341188,6.568533333333333,5.958356006858527,0.8735398803772154,LC
SLC AGRICOLA S.A.,89.096.457/0001-55,1.3606204982240928,1.1341235987257179,1.1589759871572318,1.2087074492976517,1.357632279539599,1.2949144038301856,1.2735637349526203,1.3594283107409129,1.6357791477323098,1.1254268538451786,1.2939251836438301,LC
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,07.594.978/0001-78,,,,,2.056766488976856,1.7741752541061442,1.0275362613942565,1.7989860594066311,1.5622820965718625,5.819844922815466,3.973357892640742,LC
SONDOTECNICA ENGENHARIA SOLOS S.A.,33.386.210/0001-19,2.8465149873600577,3.6368713044747794,2.715326871219299,2.3766852726492056,2.541573733077442,3.027308461485415,2.9369766416923757,2.3654368077459105,2.602034120734908,2.1633236359924464,2.221691592308659,LC
SPRINGS GLOBAL PARTICIPACOES S.A.,07.718.269/0001-57,2923.5,2.7964900438744515,219.14285714285714,36.766666666666666,0.06439103575776706,0.058599936648717134,0.2715337179232146,0.11126405138793301,0.06708938433217426,0.06844994006687276,0.0982686008423023,LC
STATKRAFT ENERGIAS RENOVAVEIS S.A.,00.622.416/0001-41,0.4903101883081989,0.33569119955674576,0.3556721199227252,2.103165938864629,6.211461687057309,2.7261681192918252,1.2580489934859516,1.670488777757933,0.9339148651821351,0.6782539429663852,2.205849807854177,LC
SUL 116 PARTICIPACOES S.A.,01.957.772/0001-89,2083.5,2736.5,220.80769230769232,846.8571428571429,1036.0,191.25,1096.6,59.6551724137931,346.3333333333333,16.31578947368421,23.083333333333332,LC
SUZANO HOLDING S.A.,60.651.809/0001-05,1.615711252653928,2.095174142716447,1.5762824522990304,2.5737480010100158,1.0905348934391976,0.9324512534818942,2.6768014059753953,10.427912538435258,8.525758391671154,1.0277884831550888,13.62799068388736,LC
SUZANO S.A.,16.404.287/0001-55,2.27042205498452,3.001322583517205,2.2343426967819138,2.0972419858801072,2.204322257075858,1.7364331926300265,5.180076331067911,1.3401880201561638,1.021997807195803,1.412456050723618,0.5047713675168892,LC
T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,1.656609008892062,1.1635388887968683,0.8798148204181669,0.944597296622885,1.0988900771568575,1.2122875439356733,1.9864141240092252,1.3112720933887723,1.0523705583756344,0.9733324561114949,0.9139508997588275,LC
TAURUS ARMAS S.A.,92.781.335/0001-02,0.6937091407164319,0.6262912432955081,0.5389525415842736,0.33978393403337487,0.5988283743552952,0.2261673543271007,0.501686093931159,0.5881633171758982,1.0531349189991344,0.8987521646070971,0.9757871237525853,LC
TC S.A.,26.345.998/0001-50,,,,,,,,,,13.14240934948338,5.5505422602333905,LC
TECHNOS S.A.,09.295.063/0001-97,1.6190514212711593,3.3245094409477973,1.403907496012759,3.0469885773624092,140.703125,110.59210526315789,197.94285714285715,33.271844660194176,4.688524590163935,0.0019655053805709794,0.0035673187571921747,LC
TECNISA S.A.,08.065.557/0001-12,0.1170024492054322,0.24377941403412973,0.09895061529121285,0.3413820857767046,0.2503976055023387,0.10729993428037005,0.028647113904542276,0.6158369941115992,0.7550961198468369,0.5317967449462677,0.5617253573513087,LC
TEGMA GESTAO LOGISTICA S.A.,02.351.144/0001-18,1.2477419907609044,3.059829329712576,2.8185278254474135,1.5701999443409758,0.9712379132046023,1.3642872195610942,1.8494348583188223,1.55469712472072,2.320485091499458,1.8218028396745996,2.011207208075357,LC
TEGRA INCORPORADORA S.A.,30.213.493/0001-09,,,,,,,,,1.0272770630533679,5.524248762818224,3.4013476610986983,LC
TEKNO S.A. - INDUSTRIA E COMERCIO,33.467.572/0001-34,12.274886084822993,8.656508386487126,6.644536326048435,6.9854537861915365,5.149590984497454,3.718391085479693,3.5105122787572305,3.027296422536018,3.556399482870071,2.55509101106409,2.755575366890687,LC
TELEFÔNICA BRASIL S.A,02.558.157/0001-62,1.102371714717423,1.1277162719868075,0.9162976222274624,0.952139224143093,0.8620324683784045,0.885662173594162,1.0627101483563286,1.038044566873618,1.0560170783371854,0.9253557057148608,0.7573359473170996,LC
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,40.337.136/0001-06,,,,,,,,,,0.4411538944635954,0.4735023873116705,LC
TIM S.A.,02.421.421/0001-11,,,,,,,0.8445692958407773,1.0347769958865998,1.254108670294085,1.4510742231857907,0.8151016004106977,LC
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,6.406404100918809,1.587512021729781,2.229272624634999,1.9205196429163773,1.7011584829778386,2.8308845601538226,2.7712123537342226,2.955140499794812,2.7426015399302153,1.5334881933710398,2.584011520618918,LC
TREVISA INVESTIMENTOS S.A.,92.660.570/0001-26,0.49950980392156863,0.18536585365853658,0.18631683825971437,0.1789906103286385,0.12940461725394897,0.16471767457400602,0.2991895542548402,0.10391142571921227,1.74,0.4487813817115631,0.5884907709011944,LC
TRISUL S.A.,08.811.643/0001-27,0.13922627457955908,0.12605202009493602,0.5312569985558842,0.1437530749113131,0.015437185321822222,0.24075872139695256,0.028152800400952263,1.1513609650989747,0.5252297627083442,0.6565373824063376,0.6030659534203354,LC
TRÊS TENTOS AGROINDUSTRIAL S/A,94.813.102/0001-70,,,,,,,,,1.2966793549767186,1.8316773832439148,1.5643450026001804,LC
UNICASA INDÚSTRIA DE MÓVEIS S.A.,90.441.460/0001-48,2.9353850799059678,2.818250796701907,1.7809465710945045,2.0272153613874804,2.1630512636856647,2.437266672639847,3.0690433069615226,2.130612744669314,2.724661544090743,1.607370318035674,1.4122757563930208,LC
UNIFIQUE TELECOMUNICAÇÕES S.A.,02.255.187/0001-08,,,,,,,,,0.7121644039679047,2.930054256368595,2.0787282064899246,LC
UNIPAR CARBOCLORO S.A.,33.958.695/0001-78,2.519113292156697,1.0857919332922055,1.0295742345101495,1.2356174185634456,0.9884702620967742,0.729532218392781,1.3283454364369494,1.4557480262421032,0.9218752463819306,1.050762792411292,1.1568057514158085,LC
USINAS SID DE MINAS GERAIS S.A.-USIMINAS,60.894.730/0001-05,1.2428827927558546,1.2089181020071098,1.1047597779795117,0.8209941093140902,2.452972027644912,2.2199863950106913,2.0972046131671256,2.5959460710478544,2.2765876938389678,3.1094087723069084,3.3314766225026102,LC
VALE S.A.,33.592.510/0001-54,1.5162271176845865,2.0887766269699544,2.2773639303445994,1.8869398812958609,1.5532463345462328,1.0094863043309612,1.3442285683247805,0.8337157253625158,1.2706111384630625,1.4745679542422523,0.867228278021898,LC
VALID SOLUÇÕES S.A.,33.113.309/0001-47,1.1424443416604282,3.571581234219952,1.72672972798194,1.672795838035729,2.462294447668795,1.7322315959782735,3.639660124461465,1.9042732085673366,1.395271391102403,1.624505341997109,1.9432966676137517,LC
VESTE S.A. ESTILO,49.669.856/0001-43,,,,,,,,0.8687827537542594,1.8085247914854423,1.0471035583903667,1.3299793058814442,LC
VITTIA S.A.,45.365.558/0001-09,,,,,,,,1.8224609038332373,1.4940433541805818,2.185974422093476,2.8284368592569114,LC
VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,67.571.414/0001-41,0.15428902206932493,0.24862084648521726,0.04128172098907946,0.014872510118501306,0.008102142587696242,0.010587694436661904,,,,,,LC
VIVER INCORPORADORA E CONSTRUTORA S.A.,67.571.414/0001-41,,,,,,,0.0015705367309277946,0.004559333629129027,0.007170196360882955,0.0085834941623832,0.02093280145032313,LC
VULCABRAS S.A.,50.926.955/0001-42,0.0014875921292852796,0.09030520646319569,0.4592833876221498,1.2067689053410893,0.9918735891647855,0.6068412162162162,1.4169611307420495,3.3947826086956523,60.248538011695906,1.4556485355648536,1.8763947379846309,LC
